uniqueFlowsetId,flowNumber,srcAddr,dstAddr,srcPort,dstPort,forwardingStatus,forwardingStatusCode,nextHop,outputInt,outputDirection,bytes,packets,timeDelta
2303,4,10.146.165.86,10.124.218.230,46441,22443,null,null,198.208.210.68,15,null,236739,1758,0.0
2303,5,10.119.153.218,10.146.172.135,22443,51217,null,null,10.193.197.243,16,null,741351,1161,0.0
2303,6,10.119.156.92,10.146.172.132,22443,36853,null,null,10.193.197.243,16,null,13034,124,0.0
2303,7,10.146.168.25,144.72.225.21,62365,8080,null,null,198.208.211.4,1,null,235,3,14.0
2303,8,10.146.171.172,208.67.222.222,36930,53,null,null,198.208.133.53,15,null,160,2,4.0
2303,9,10.146.171.175,10.47.18.237,35667,53,null,null,10.205.14.164,11,null,85,1,0.0
2303,10,10.47.18.237,10.146.164.40,53,59907,null,null,10.193.204.227,18,null,83,1,0.0
2303,11,10.146.164.113,10.47.18.237,47568,53,null,null,198.208.210.68,15,null,85,1,0.0
2303,12,10.146.165.6,10.47.18.237,36675,53,null,null,198.208.210.69,15,null,85,1,0.0
2303,13,144.72.225.21,10.146.173.130,8080,59257,null,null,10.193.197.243,16,null,87,1,0.0
2304,1,10.125.119.139,10.146.162.106,32111,35910,null,null,10.193.197.243,16,null,44,1,0.0
2304,2,10.146.168.25,10.47.18.237,62698,53,null,null,198.208.210.69,15,null,88,1,0.0
2304,3,10.47.18.237,10.146.161.58,53,40038,null,null,10.193.204.227,18,null,83,1,0.0
2304,4,10.193.197.223,130.172.129.26,161,62009,null,null,198.208.211.5,1,null,300,1,0.0
2304,5,10.124.214.209,10.146.161.225,32111,56858,null,null,10.193.197.243,16,null,44,1,0.0
2304,6,10.146.165.59,10.47.18.237,58546,53,null,null,10.205.14.164,11,null,85,1,0.0
2304,7,10.146.164.117,10.47.18.237,59944,53,null,null,198.208.210.68,15,null,85,1,0.0
2304,8,10.47.18.237,10.146.168.25,53,62698,null,null,10.193.204.227,18,null,86,1,0.0
2304,9,10.125.122.229,10.146.161.73,32111,48750,null,null,10.193.197.243,16,null,44,1,0.0
2304,10,10.146.162.201,10.125.112.187,48414,32111,null,null,10.204.14.164,11,null,122,2,1.0
2304,11,10.146.162.106,208.67.222.222,57213,53,null,null,10.147.91.149,11,null,160,2,5.0
2304,12,10.146.168.25,144.72.225.21,62332,8080,null,null,198.208.211.4,1,null,4505,7,1.0
2304,13,10.146.162.73,208.67.222.222,46231,53,null,null,198.208.134.53,15,null,160,2,5.0
2305,1,10.146.165.87,10.119.145.111,52278,32111,null,null,10.204.14.165,11,null,122,2,1.0
2305,2,10.146.165.173,208.67.222.222,35439,53,null,null,10.147.91.149,11,null,160,2,5.0
2305,3,10.156.245.71,10.179.80.10,8080,45861,null,null,10.193.197.243,16,null,394,5,0.0
2305,4,10.146.171.132,208.67.222.222,37001,53,null,null,10.147.91.149,11,null,160,2,5.0
2305,5,10.146.162.38,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11832,116,0.0
2305,6,10.125.118.124,10.146.162.217,22443,57716,null,null,10.193.197.243,16,null,3210,46,0.0
2305,7,148.93.49.78,10.193.197.222,0,0,null,null,10.193.197.243,16,null,1200,20,5.0
2305,8,10.193.197.236,172.20.208.11,63994,22,null,null,198.208.210.4,1,null,234,3,15.0
2305,9,10.146.164.115,10.119.145.39,49262,32111,null,null,10.204.14.164,11,null,122,2,0.0
2305,10,10.146.162.135,10.47.18.237,59998,53,null,null,10.205.14.164,11,null,85,1,0.0
2305,11,10.125.112.187,10.146.162.201,32111,48414,null,null,10.193.197.243,16,null,44,1,0.0
2305,12,10.146.162.17,10.125.123.39,37972,32111,null,null,198.208.211.68,15,null,122,2,0.0
2305,13,10.47.18.237,10.146.164.117,53,59944,null,null,10.193.204.227,18,null,83,1,0.0
2306,1,10.146.162.37,10.125.113.184,45600,32111,null,null,10.204.14.164,11,null,122,2,0.0
2306,2,10.119.145.111,10.146.165.87,32111,52278,null,null,10.193.197.243,16,null,44,1,0.0
2306,3,10.146.164.157,10.47.18.237,53456,53,null,null,198.208.210.69,15,null,85,1,0.0
2306,4,10.47.18.237,10.146.162.135,53,59998,null,null,10.193.204.227,18,null,83,1,0.0
2306,5,10.146.171.30,10.47.18.237,46697,53,null,null,10.205.14.164,11,null,85,1,0.0
2306,6,10.119.145.39,10.146.164.115,32111,49262,null,null,10.193.197.243,16,null,44,1,0.0
2306,7,10.47.18.237,10.146.161.213,53,50713,null,null,10.193.204.227,18,null,83,1,0.0
2306,8,10.146.164.148,10.47.18.237,53038,53,null,null,10.205.14.164,11,null,85,1,0.0
2306,9,10.47.18.237,10.146.164.157,53,53456,null,null,10.193.204.227,18,null,83,1,0.0
2306,10,10.124.210.179,10.146.161.123,32111,49022,null,null,10.193.197.243,16,null,44,1,0.0
2306,11,10.146.162.84,10.47.18.237,34622,53,null,null,198.208.210.69,15,null,85,1,0.0
2306,12,10.146.165.95,208.67.222.222,54448,53,null,null,10.147.91.149,11,null,160,2,5.0
2306,13,10.120.101.237,10.146.162.214,40003,49976,null,null,10.193.197.243,16,null,310,4,0.0
2307,1,10.146.162.143,208.67.222.222,45205,53,null,null,10.147.91.149,11,null,160,2,5.0
2307,2,10.146.162.141,208.67.222.222,47983,53,null,null,10.147.91.150,11,null,160,2,5.0
2307,3,10.125.113.227,10.146.161.16,22443,57980,null,null,10.193.197.243,16,null,2352,33,0.0
2307,4,10.124.216.177,10.146.162.137,22443,46832,null,null,10.193.197.243,16,null,3106,45,0.0
2307,5,10.124.218.230,10.146.165.86,22443,46441,null,null,10.193.197.243,16,null,4297596,4186,0.0
2307,6,10.146.164.97,208.67.222.222,53502,53,null,null,198.208.133.53,15,null,160,2,5.0
2307,7,10.123.172.12,10.146.170.36,8080,52549,null,null,10.193.197.243,16,null,0,0,17.0
2307,8,10.146.165.86,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11934,117,0.0
2307,9,10.125.122.106,10.146.161.229,22443,39122,null,null,10.193.197.243,16,null,1645617,2455,0.0
2307,10,10.146.162.217,10.125.118.124,35746,22443,null,null,198.208.211.68,15,null,433210,1296,0.0
2307,11,10.125.127.241,10.146.161.185,22443,50450,null,null,10.193.197.243,16,null,3074,44,0.0
2307,12,10.125.118.117,10.146.161.165,22443,54529,null,null,10.193.197.243,16,null,13989,132,0.0
2307,13,10.146.170.36,10.123.172.12,52549,8080,null,null,198.208.211.5,1,null,0,0,17.0
2308,1,10.146.162.40,8.8.8.8,0,0,null,null,198.208.133.38,1,null,12036,118,0.0
2308,2,10.146.162.137,10.124.216.177,46003,22443,null,null,198.208.210.69,15,null,361723,1643,0.0
2308,3,10.146.165.28,208.67.222.222,57584,53,null,null,198.208.133.53,15,null,160,2,5.0
2308,4,10.146.162.137,208.67.222.222,42271,53,null,null,10.147.91.150,11,null,160,2,5.0
2308,5,10.146.164.20,208.67.222.222,54619,53,null,null,198.208.133.142,15,null,160,2,5.0
2308,6,10.146.168.25,144.72.231.17,62708,8080,null,null,198.208.210.5,1,null,1407,8,1.0
2308,7,10.146.165.134,10.125.122.4,46116,22443,null,null,198.208.211.68,15,null,4958,60,0.0
2308,8,10.125.123.145,10.146.161.78,32111,57048,null,null,10.193.197.243,16,null,44,1,0.0
2308,9,10.146.164.92,10.119.156.241,33046,32111,null,null,10.204.14.165,11,null,122,2,0.0
2308,10,10.146.164.232,10.47.18.237,40397,53,null,null,198.208.210.68,15,null,85,1,0.0
2308,11,10.146.162.5,10.125.125.232,51754,32111,null,null,10.204.14.165,11,null,122,2,0.0
2308,12,10.47.18.237,10.146.162.84,53,34622,null,null,10.193.204.227,18,null,83,1,0.0
2308,13,10.146.164.111,10.47.18.237,35431,53,null,null,10.205.14.165,11,null,85,1,0.0
2309,1,10.146.162.28,10.125.125.92,44168,32111,null,null,198.208.211.68,15,null,122,2,0.0
2309,2,10.146.164.97,10.119.159.206,34766,32111,null,null,198.208.211.69,15,null,122,2,0.0
2309,3,10.147.94.181,172.21.26.148,16666,16666,null,null,10.193.197.243,16,null,76,1,0.0
2309,4,10.147.94.181,172.21.26.149,16666,16666,null,null,10.193.197.243,16,null,76,1,0.0
2309,5,10.119.156.241,10.146.164.92,32111,33046,null,null,10.193.197.243,16,null,44,1,0.0
2309,6,10.146.162.223,10.47.18.237,42701,53,null,null,198.208.210.68,15,null,85,1,0.0
2309,7,10.146.162.156,10.47.18.237,48314,53,null,null,198.208.210.68,15,null,85,1,0.0
2309,8,10.193.197.223,148.93.49.78,161,58781,null,null,198.208.210.4,1,null,95,1,0.0
2309,9,10.146.165.62,208.67.222.222,58588,53,null,null,198.208.133.142,15,null,160,2,4.0
2309,10,10.125.118.124,10.146.162.217,22443,35746,null,null,10.193.197.243,16,null,556622,1442,0.0
2309,11,10.146.162.217,8.8.8.8,0,0,null,null,198.208.133.38,1,null,12036,118,0.0
2309,12,10.146.162.112,10.124.210.227,46172,22443,null,null,198.208.210.68,15,null,5022,60,0.0
2309,13,10.192.1.201,10.146.168.49,17472,54398,null,null,10.193.197.243,16,null,535,2,12.0
2310,1,10.146.165.35,208.67.222.222,53072,53,null,null,198.208.134.53,15,null,160,2,5.0
2310,2,10.146.164.232,10.119.154.1,39240,32111,null,null,198.208.211.68,15,null,122,2,1.0
2310,3,10.146.165.17,208.67.222.222,56867,53,null,null,10.147.91.150,11,null,160,2,5.0
2310,4,10.146.171.178,10.125.115.228,41920,22443,null,null,10.204.14.164,11,null,4865,59,0.0
2310,5,10.125.113.227,10.146.161.16,22443,56571,null,null,10.193.197.243,16,null,878261,1256,0.0
2310,6,10.146.162.235,10.124.220.190,45528,22443,null,null,10.205.14.164,11,null,4966,60,0.0
2310,7,10.146.162.235,208.67.222.222,47237,53,null,null,10.147.91.149,11,null,160,2,5.0
2310,8,10.124.216.177,10.146.162.137,22443,46003,null,null,10.193.197.243,16,null,1000692,2231,0.0
2310,9,10.146.165.233,34.107.221.82,49974,80,null,null,198.208.133.53,15,null,210,3,3.0
2310,10,10.146.162.137,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11934,117,0.0
2310,11,10.146.165.149,208.67.222.222,53353,53,null,null,198.208.133.53,15,null,160,2,5.0
2310,12,10.146.168.25,144.72.231.17,62709,8080,null,null,198.208.210.5,1,null,4681,17,2.0
2310,13,148.95.113.151,10.146.170.36,56749,53,null,null,10.193.197.243,16,null,86,1,0.0
2311,1,10.146.170.36,148.95.113.151,53,56749,null,null,10.147.91.150,11,null,175,1,0.0
2311,2,10.47.18.237,10.146.161.190,53,48921,null,null,10.193.204.227,18,null,83,1,0.0
2311,3,10.47.18.237,10.146.162.156,53,48314,null,null,10.193.204.227,18,null,83,1,0.0
2311,4,10.193.197.223,148.93.49.78,161,58936,null,null,198.208.210.4,1,null,355,1,0.0
2311,5,10.146.164.74,10.125.118.230,41896,32111,null,null,10.204.14.165,11,null,122,2,0.0
2311,6,148.93.49.56,172.21.26.137,40617,161,null,null,10.193.197.243,16,null,399,1,0.0
2311,7,172.21.26.137,148.93.49.56,161,40617,null,null,10.205.14.165,11,null,437,1,0.0
2311,8,10.193.197.223,148.93.49.78,161,59022,null,null,198.208.210.4,1,null,100,1,0.0
2311,9,10.146.162.17,10.47.18.237,53740,53,null,null,198.208.210.68,15,null,85,1,0.0
2311,10,10.146.165.134,10.47.18.237,40080,53,null,null,10.205.14.164,11,null,85,1,0.0
2311,11,10.125.118.230,10.146.164.74,32111,41896,null,null,10.193.197.243,16,null,44,1,0.0
2311,12,10.146.162.40,208.67.222.222,47903,53,null,null,10.147.91.150,11,null,160,2,5.0
2311,13,10.146.165.86,208.67.222.222,41604,53,null,null,10.147.91.150,11,null,160,2,5.0
2312,1,10.146.165.233,34.107.221.82,49976,80,null,null,198.208.133.53,15,null,210,3,3.0
2312,2,10.146.165.95,10.125.113.207,60008,32111,null,null,198.208.211.68,15,null,122,2,0.0
2312,3,10.146.162.156,10.124.213.182,34270,32111,null,null,10.205.14.165,11,null,122,2,0.0
2312,4,10.146.165.92,208.67.222.222,50597,53,null,null,10.147.91.149,11,null,160,2,5.0
2312,5,10.124.210.227,10.146.162.112,22443,46172,null,null,10.193.197.243,16,null,3123,45,0.0
2312,6,10.125.123.145,10.146.161.78,22443,33802,null,null,10.193.197.243,16,null,3074,44,0.0
2312,7,10.193.197.216,10.205.13.218,0,0,null,null,198.208.31.216,1,null,174,2,11.0
2312,8,10.146.162.217,208.67.222.222,33509,53,null,null,198.208.133.142,15,null,160,2,5.0
2312,9,10.146.162.5,10.125.125.232,38482,22443,null,null,10.204.14.165,11,null,3551,42,0.0
2312,10,10.125.127.241,10.146.161.185,22443,44455,null,null,10.193.197.243,16,null,2247069,2439,0.0
2312,11,10.146.165.87,10.119.145.111,59293,22443,null,null,10.204.14.165,11,null,153726,1003,0.0
2312,12,10.146.165.79,208.67.222.222,40464,53,null,null,10.147.91.149,11,null,160,2,5.0
2312,13,10.146.164.92,208.67.222.222,58818,53,null,null,10.147.91.150,11,null,160,2,5.0
2313,1,10.146.162.67,10.125.122.29,44094,22443,null,null,10.204.14.165,11,null,4966,60,0.0
2313,2,10.146.162.37,208.67.222.222,47422,53,null,null,198.208.133.53,15,null,160,2,5.0
2313,3,10.146.164.74,208.67.222.222,55003,53,null,null,10.147.91.149,11,null,160,2,5.0
2313,4,10.192.1.201,10.146.168.49,17472,54428,null,null,10.193.197.243,16,null,2077,14,10.0
2313,5,10.146.162.201,10.47.18.237,58520,53,null,null,198.208.210.69,15,null,85,1,0.0
2313,6,10.146.165.188,10.47.18.237,51986,53,null,null,10.205.14.165,11,null,85,1,0.0
2313,7,10.47.18.237,10.146.161.93,53,54324,null,null,10.193.204.227,18,null,83,1,0.0
2313,8,10.146.165.111,10.47.18.237,58171,53,null,null,198.208.210.68,15,null,85,1,0.0
2313,9,10.193.197.223,148.93.49.78,161,59118,null,null,198.208.210.4,1,null,95,1,0.0
2313,10,10.146.164.65,10.47.18.237,46065,53,null,null,198.208.210.68,15,null,85,1,0.0
2313,11,10.192.146.249,10.146.172.123,32111,32908,null,null,10.193.197.243,16,null,44,1,0.0
2313,12,10.146.165.40,10.125.123.98,50736,32111,null,null,10.204.14.164,11,null,122,2,0.0
2313,13,10.146.165.28,10.124.209.229,51960,32111,null,null,198.208.210.68,15,null,122,2,0.0
2314,1,10.47.18.237,10.146.165.188,53,51986,null,null,10.193.204.227,18,null,83,1,0.0
2314,2,10.47.18.237,10.146.165.111,53,58171,null,null,10.193.204.227,18,null,83,1,0.0
2314,3,10.193.197.223,148.93.49.78,161,59203,null,null,198.208.210.4,1,null,112,1,0.0
2314,4,148.93.36.72,10.146.173.130,443,63752,null,null,10.193.197.243,16,null,40,1,0.0
2314,5,10.124.209.229,10.146.165.28,32111,51960,null,null,10.193.197.243,16,null,44,1,0.0
2314,6,10.193.197.217,10.204.13.218,0,0,null,null,198.208.133.53,15,null,196,2,11.0
2314,7,10.146.162.204,208.67.222.222,48378,53,null,null,198.208.134.53,15,null,160,2,5.0
2314,8,10.120.116.235,10.146.173.130,10443,64471,null,null,10.193.197.243,16,null,173,3,1.0
2315,1,10.146.165.148,10.125.114.66,58576,22443,null,null,198.208.211.68,15,null,4962,59,0.0
2315,2,10.146.162.112,208.67.222.222,39799,53,null,null,198.208.133.142,15,null,160,2,5.0
2315,3,10.146.162.17,10.125.123.39,44612,22443,null,null,10.204.14.164,11,null,340116,1828,0.0
2315,4,10.125.114.66,10.146.165.148,22443,58576,null,null,10.193.197.243,16,null,3170,45,0.0
2315,5,10.146.164.74,10.125.118.230,46266,22443,null,null,10.204.14.165,11,null,3089,36,0.0
2315,6,10.146.162.112,10.124.210.227,43660,22443,null,null,10.205.14.165,11,null,408131,1867,0.0
2315,7,10.146.171.178,10.125.115.228,38858,22443,null,null,198.208.211.69,15,null,154062,876,0.0
2315,8,10.146.162.235,10.124.220.190,40600,22443,null,null,10.205.14.165,11,null,269440,1153,0.0
2315,9,10.124.220.190,10.146.162.235,22443,40600,null,null,10.193.197.243,16,null,553124,1404,0.0
2315,10,10.146.162.235,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
2315,11,10.146.171.178,208.67.222.222,57379,53,null,null,198.208.133.142,15,null,160,2,5.0
2315,12,10.119.145.111,10.146.165.87,22443,59293,null,null,10.193.197.243,16,null,1359219,1603,0.0
2315,13,10.146.162.139,208.67.222.222,48448,53,null,null,10.147.91.149,11,null,160,2,5.0
2316,1,10.146.163.239,208.67.222.222,54264,53,null,null,198.208.133.142,15,null,160,2,5.0
2316,2,10.146.165.87,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
2316,3,10.125.122.93,10.146.161.46,22443,36780,null,null,10.193.197.243,16,null,2986,42,0.0
2316,4,130.172.129.26,10.193.197.222,0,0,null,null,10.193.197.243,16,null,1200,20,13.0
2316,5,52.115.86.228,10.146.168.49,3478,50046,null,null,10.193.197.243,16,null,200,1,0.0
2316,6,10.193.197.223,148.93.49.78,161,59303,null,null,198.208.210.4,1,null,122,1,0.0
2316,7,10.146.165.40,10.47.18.237,57273,53,null,null,198.208.210.69,15,null,85,1,0.0
2316,8,10.146.162.103,10.47.18.237,45248,53,null,null,10.205.14.165,11,null,85,1,0.0
2316,9,10.173.54.9,11.67.68.11,12973,2000,null,null,10.147.95.150,11,null,130,2,0.0
2316,10,10.193.197.223,148.93.49.78,161,59400,null,null,198.208.210.4,1,null,225,1,0.0
2316,11,10.47.18.237,10.146.165.40,53,57273,null,null,10.193.204.227,18,null,83,1,0.0
2316,12,11.67.68.11,10.173.54.9,2000,12973,null,null,10.193.197.243,16,null,52,1,0.0
2316,13,10.146.162.67,10.125.122.29,52458,32111,null,null,10.204.14.165,11,null,122,2,0.0
2317,1,10.47.18.237,10.146.162.103,53,45248,null,null,10.193.204.227,18,null,83,1,0.0
2317,2,10.47.18.237,10.146.161.100,53,57230,null,null,10.193.204.227,18,null,83,1,0.0
2317,3,10.146.162.118,10.47.18.237,45884,53,null,null,198.208.210.69,15,null,85,1,0.0
2317,4,10.193.197.223,148.93.49.78,161,59504,null,null,198.208.210.4,1,null,95,1,0.0
2317,5,10.146.162.111,10.47.18.237,56777,53,null,null,10.205.14.165,11,null,85,1,0.0
2317,6,10.146.165.65,10.47.18.237,45347,53,null,null,198.208.210.69,15,null,85,1,0.0
2317,7,10.146.165.124,10.47.18.237,34403,53,null,null,198.208.210.68,15,null,85,1,0.0
2317,8,10.146.162.101,10.125.120.199,49530,32111,null,null,198.208.211.68,15,null,122,2,0.0
2317,9,10.146.165.148,10.125.114.66,36203,22443,null,null,10.204.14.164,11,null,200796,1357,0.0
2317,10,10.146.168.49,52.113.27.42,50046,3481,null,null,198.208.31.216,1,null,5082,29,0.0
2317,11,10.146.162.41,208.67.222.222,35159,53,null,null,198.208.133.53,15,null,160,2,5.0
2317,12,10.146.164.115,208.67.222.222,60320,53,null,null,198.208.133.142,15,null,160,2,5.0
2317,13,10.146.162.17,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
2318,1,10.146.162.112,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
2318,2,10.193.197.236,172.20.208.11,60801,22,null,null,198.208.210.4,1,null,164,2,90.0
2318,3,10.125.118.230,10.146.164.74,22443,46266,null,null,10.193.197.243,16,null,2470,33,0.0
2318,4,10.125.123.145,10.146.161.78,22443,53279,null,null,10.193.197.243,16,null,1888605,2484,0.0
2318,5,10.146.162.5,10.125.125.232,54573,22443,null,null,10.204.14.165,11,null,16077,130,0.0
2318,6,10.125.125.232,10.146.162.5,22443,54573,null,null,10.193.197.243,16,null,14791,136,0.0
2318,7,10.146.171.178,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
2318,8,10.146.162.67,10.125.122.29,56401,22443,null,null,10.204.14.165,11,null,436816,1306,0.0
2318,9,10.124.217.80,10.146.161.90,22443,50198,null,null,10.193.197.243,16,null,1297478,2149,0.0
2318,10,10.194.197.219,10.194.197.218,44750,179,null,null,10.194.197.218,4294967295,null,822,12,0.0
2318,11,10.125.120.199,10.146.162.101,32111,49530,null,null,10.193.197.243,16,null,44,1,0.0
2318,12,10.146.165.168,10.47.18.237,34095,53,null,null,10.205.14.165,11,null,85,1,0.0
2318,13,10.193.197.223,148.93.49.78,161,59614,null,null,198.208.210.4,1,null,100,1,0.0
2319,1,10.47.18.237,10.146.165.65,53,45347,null,null,10.193.204.227,18,null,83,1,0.0
2319,2,10.146.165.61,10.125.112.81,56516,32111,null,null,198.208.211.69,15,null,122,2,0.0
2319,3,10.146.164.44,10.192.144.233,60948,32111,null,null,198.208.210.69,15,null,122,2,0.0
2319,4,144.72.231.17,10.146.168.49,8080,64505,null,null,10.193.197.243,16,null,121,2,0.0
2319,5,10.146.162.15,10.47.18.237,60783,53,null,null,198.208.210.69,15,null,85,1,0.0
2319,6,10.146.171.50,10.47.18.237,52003,53,null,null,10.205.14.164,11,null,85,1,0.0
2319,7,10.47.18.237,10.146.165.168,53,34095,null,null,10.193.204.227,18,null,83,1,0.0
2319,8,10.193.197.223,148.93.49.78,161,59719,null,null,198.208.210.4,1,null,100,1,0.0
2319,9,10.146.170.36,10.119.1.163,50220,17472,null,null,198.208.211.4,1,null,60,1,0.0
2319,10,10.125.112.81,10.146.165.61,32111,56516,null,null,10.193.197.243,16,null,44,1,0.0
2319,11,10.146.170.36,148.93.51.35,389,63571,null,null,198.208.210.69,15,null,60,1,0.0
2319,12,10.146.170.36,130.172.45.42,389,53736,null,null,10.204.14.164,11,null,60,1,0.0
2319,13,10.192.144.233,10.146.164.44,32111,60948,null,null,10.193.197.243,16,null,44,1,0.0
2320,1,10.146.171.64,10.124.215.80,44530,22443,null,null,198.208.210.69,15,null,2674,33,0.0
2320,2,10.125.114.66,10.146.165.148,22443,36203,null,null,10.193.197.243,16,null,1926607,2016,0.0
2320,3,10.125.113.169,10.146.161.204,22443,58265,null,null,10.193.197.243,16,null,1441400,1631,0.0
2320,4,10.146.162.245,208.67.222.222,53295,53,null,null,198.208.133.142,15,null,160,2,5.0
2320,5,144.72.231.17,10.146.168.49,8080,65193,null,null,10.193.197.243,16,null,744,3,1.0
2320,6,10.146.165.148,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
2320,7,10.194.197.218,10.194.197.219,179,44750,null,null,10.194.197.219,19,null,810,12,0.0
2320,8,10.146.163.239,10.125.121.51,34848,22443,null,null,198.208.211.69,15,null,2674,33,0.0
2320,9,10.146.164.40,10.119.151.24,38690,22443,null,null,198.208.211.68,15,null,4974,60,0.0
2320,10,10.146.162.5,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12138,119,0.0
2320,11,130.172.129.26,10.193.197.249,0,0,null,null,10.193.197.249,4294967295,null,1200,20,14.0
2320,12,10.193.197.249,130.172.129.26,0,0,null,null,198.208.211.5,1,null,1560,20,14.0
2320,13,10.146.171.43,208.67.222.222,39397,53,null,null,198.208.133.142,15,null,160,2,5.0
2321,1,10.146.165.33,208.67.222.222,48601,53,null,null,10.147.91.150,11,null,160,2,5.0
2321,2,10.192.152.100,10.146.172.120,22443,55925,null,null,10.193.197.243,16,null,1855024,2124,0.0
2321,3,10.146.162.67,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11832,116,0.0
2321,4,10.125.122.93,10.146.161.46,22443,47010,null,null,10.193.197.243,16,null,796879,1129,0.0
2321,5,10.146.162.99,10.125.125.23,42518,22443,null,null,198.208.211.69,15,null,4966,60,0.0
2321,6,10.146.171.64,10.124.215.80,40178,22443,null,null,10.205.14.164,11,null,14494,112,0.0
2321,7,10.146.162.52,208.67.222.222,44094,53,null,null,10.147.91.150,11,null,160,2,5.0
2321,8,10.47.18.237,10.146.162.15,53,60783,null,null,10.193.204.227,18,null,83,1,0.0
2321,9,10.193.197.223,148.93.49.78,161,59833,null,null,198.208.210.4,1,null,100,1,0.0
2321,10,10.146.165.61,10.47.18.237,38558,53,null,null,10.205.14.165,11,null,85,1,0.0
2321,11,10.146.162.173,147.182.158.78,123,123,null,null,198.208.31.216,1,null,94,1,0.0
2321,12,10.193.197.223,148.93.49.78,161,59929,null,null,198.208.210.4,1,null,100,1,0.0
2321,13,10.47.18.237,10.146.172.120,53,39578,null,null,10.193.204.227,18,null,83,1,0.0
2322,1,10.47.18.237,10.146.165.61,53,38558,null,null,10.193.204.227,18,null,83,1,0.0
2322,2,10.146.171.25,10.47.18.237,57578,53,null,null,198.208.210.69,15,null,85,1,0.0
2322,3,10.146.165.85,10.47.18.237,36409,53,null,null,198.208.210.69,15,null,85,1,0.0
2322,4,10.146.164.44,10.47.18.237,43034,53,null,null,198.208.210.69,15,null,85,1,0.0
2322,5,10.193.197.223,148.93.49.78,161,60017,null,null,198.208.210.4,1,null,95,1,0.0
2322,6,130.172.129.26,10.193.197.249,62411,161,null,null,10.193.197.249,4294967295,null,274,2,0.0
2322,7,10.193.197.249,130.172.129.26,161,62411,null,null,198.208.211.4,1,null,352,2,0.0
2322,8,10.146.165.171,10.125.124.212,48034,32111,null,null,10.204.14.164,11,null,122,2,0.0
2322,9,10.125.121.51,10.146.163.239,22443,34848,null,null,10.193.197.243,16,null,1717,23,0.0
2322,10,10.119.151.24,10.146.164.40,22443,38690,null,null,10.193.197.243,16,null,3098,45,0.0
2322,11,10.146.162.191,208.67.222.222,59867,53,null,null,198.208.134.53,15,null,160,2,5.0
2322,12,10.146.165.148,208.67.222.222,36215,53,null,null,10.147.91.150,11,null,160,2,5.0
2322,13,10.125.125.23,10.146.162.99,22443,42518,null,null,10.193.197.243,16,null,3098,45,0.0
2323,1,144.72.231.17,10.146.168.49,8080,54003,null,null,10.193.197.243,16,null,273,3,0.0
2323,2,10.47.18.237,10.146.161.154,53,37727,null,null,10.193.204.227,18,null,83,1,1.0
2323,3,10.146.165.109,10.47.18.237,35945,53,null,null,10.205.14.165,11,null,85,1,1.0
2323,4,10.47.18.237,10.146.171.25,53,57578,null,null,10.193.204.227,18,null,83,1,1.0
2323,5,10.146.165.125,10.47.18.237,48535,53,null,null,10.205.14.165,11,null,85,1,1.0
2323,6,10.47.18.237,10.146.164.44,53,43034,null,null,10.193.204.227,18,null,83,1,1.0
2323,7,10.193.197.223,148.93.49.78,161,60118,null,null,198.208.210.4,1,null,95,1,1.0
2323,8,10.125.124.212,10.146.165.171,32111,48034,null,null,10.193.197.243,16,null,44,1,1.0
2323,9,10.146.170.36,130.172.45.20,51368,49392,null,null,10.204.14.164,11,null,547,2,1.0
2323,10,10.146.162.67,10.47.18.237,58360,53,null,null,10.205.14.165,11,null,85,1,1.0
2323,11,10.146.165.107,10.47.18.237,40757,53,null,null,198.208.210.68,15,null,85,1,1.0
2323,12,10.47.18.237,10.146.161.172,53,55323,null,null,10.193.204.227,18,null,83,1,1.0
2323,13,10.47.18.237,10.146.162.67,53,58360,null,null,10.193.204.227,18,null,83,1,1.0
2324,1,10.47.18.237,10.146.161.194,53,52359,null,null,10.193.204.227,18,null,83,1,1.0
2324,2,10.146.171.64,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
2324,3,10.146.162.39,208.67.222.222,41137,53,null,null,198.208.133.142,15,null,160,2,5.0
2324,4,10.146.162.141,10.125.115.16,45524,32111,null,null,10.204.14.165,11,null,122,2,1.0
2324,5,10.146.162.214,208.67.222.222,36887,53,null,null,10.147.91.150,11,null,160,2,5.0
2324,6,10.146.171.132,10.192.152.250,48042,32111,null,null,10.205.14.165,11,null,122,2,1.0
2324,7,10.146.165.134,10.125.122.4,58531,22443,null,null,198.208.211.68,15,null,412946,2444,0.0
2324,8,10.146.171.43,10.119.156.183,48672,22443,null,null,198.208.211.68,15,null,4942,60,0.0
