flowsetUniqueId,siteId,flowsetName,index,frameTime,frameEpoch,frameLen,ethDstOuiResolve,ethDstAddrOuiResolve,ethSrcOuiResolve,ethSrcAddrOuiResolve,ipSrc,ipSrcHost,ipDst,ipDstHost,numFlows,flowsetLength
918,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.268344000 Eastern Standard Time",1675367850.268344000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
919,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.268344000 Eastern Standard Time",1675367850.268344000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
920,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.268509000 Eastern Standard Time",1675367850.268509000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
921,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.640786000 Eastern Standard Time",1675367850.640786000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
922,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.734499000 Eastern Standard Time",1675367850.734499000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
923,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.737425000 Eastern Standard Time",1675367850.737425000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
924,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:30.738307000 Eastern Standard Time",1675367850.738307000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
925,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.111177000 Eastern Standard Time",1675367851.111177000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
926,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.235252000 Eastern Standard Time",1675367851.235252000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
927,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.236323000 Eastern Standard Time",1675367851.236323000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
928,1,Set 1 [id=257] (7 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.266207000 Eastern Standard Time",1675367851.266207000,790,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,7,732
929,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.494937000 Eastern Standard Time",1675367851.494937000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
930,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.706576000 Eastern Standard Time",1675367851.706576000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
931,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.730065000 Eastern Standard Time",1675367851.730065000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
932,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.731237000 Eastern Standard Time",1675367851.731237000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
933,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:31.790858000 Eastern Standard Time",1675367851.790858000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
934,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.233243000 Eastern Standard Time",1675367852.233243000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
935,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.233663000 Eastern Standard Time",1675367852.233663000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
936,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.235941000 Eastern Standard Time",1675367852.235941000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
937,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.256194000 Eastern Standard Time",1675367852.256194000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
938,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.678039000 Eastern Standard Time",1675367852.678039000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
939,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.731511000 Eastern Standard Time",1675367852.731511000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
940,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.733044000 Eastern Standard Time",1675367852.733044000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
941,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.735049000 Eastern Standard Time",1675367852.735049000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
942,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:32.909475000 Eastern Standard Time",1675367852.909475000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
943,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.231982000 Eastern Standard Time",1675367853.231982000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
944,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.232887000 Eastern Standard Time",1675367853.232887000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
945,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.234066000 Eastern Standard Time",1675367853.234066000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
946,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.509226000 Eastern Standard Time",1675367853.509226000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
947,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.734532000 Eastern Standard Time",1675367853.734532000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
948,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.736675000 Eastern Standard Time",1675367853.736675000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
949,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:33.999997000 Eastern Standard Time",1675367853.999997000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
950,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.227835000 Eastern Standard Time",1675367854.227835000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
951,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.229348000 Eastern Standard Time",1675367854.229348000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
952,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.250685000 Eastern Standard Time",1675367854.250685000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
953,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.739287000 Eastern Standard Time",1675367854.739287000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
954,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.742312000 Eastern Standard Time",1675367854.742312000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
955,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.744854000 Eastern Standard Time",1675367854.744854000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
956,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:34.745475000 Eastern Standard Time",1675367854.745475000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
957,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.114327000 Eastern Standard Time",1675367855.114327000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
958,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.238023000 Eastern Standard Time",1675367855.238023000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
959,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.240628000 Eastern Standard Time",1675367855.240628000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
960,1,Set 1 [id=257] (4 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.272361000 Eastern Standard Time",1675367855.272361000,478,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,4,420
961,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.731692000 Eastern Standard Time",1675367855.731692000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
962,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.743753000 Eastern Standard Time",1675367855.743753000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
963,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:35.969032000 Eastern Standard Time",1675367855.969032000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
964,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.237676000 Eastern Standard Time",1675367856.237676000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
965,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.238631000 Eastern Standard Time",1675367856.238631000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
966,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.240734000 Eastern Standard Time",1675367856.240734000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
967,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.739677000 Eastern Standard Time",1675367856.739677000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
968,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.740927000 Eastern Standard Time",1675367856.740927000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
969,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:36.741849000 Eastern Standard Time",1675367856.741849000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
970,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.239388000 Eastern Standard Time",1675367857.239388000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
971,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.252141000 Eastern Standard Time",1675367857.252141000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
972,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.254587000 Eastern Standard Time",1675367857.254587000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
973,1,Set 1 [id=257] (7 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.266950000 Eastern Standard Time",1675367857.266950000,790,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,7,732
974,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.266950000 Eastern Standard Time",1675367857.266950000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
975,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.512435000 Eastern Standard Time",1675367857.512435000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
976,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.749064000 Eastern Standard Time",1675367857.749064000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
977,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.750035000 Eastern Standard Time",1675367857.750035000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
978,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.923505000 Eastern Standard Time",1675367857.923505000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
979,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.263758000 Eastern Standard Time",1675367858.263758000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
980,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.264632000 Eastern Standard Time",1675367858.264632000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
981,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.266062000 Eastern Standard Time",1675367858.266062000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
982,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.626770000 Eastern Standard Time",1675367858.626770000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
983,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.761149000 Eastern Standard Time",1675367858.761149000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
984,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.763176000 Eastern Standard Time",1675367858.763176000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
985,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.895858000 Eastern Standard Time",1675367858.895858000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
986,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.252722000 Eastern Standard Time",1675367859.252722000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
987,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.265580000 Eastern Standard Time",1675367859.265580000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
988,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.267133000 Eastern Standard Time",1675367859.267133000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
989,1,Set 1 [id=257] (6 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.278113000 Eastern Standard Time",1675367859.278113000,686,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,6,628
990,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.278113000 Eastern Standard Time",1675367859.278113000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
991,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.766756000 Eastern Standard Time",1675367859.766756000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
992,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.769387000 Eastern Standard Time",1675367859.769387000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
993,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.057257000 Eastern Standard Time",1675367860.057257000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
994,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.273229000 Eastern Standard Time",1675367860.273229000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
995,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.275429000 Eastern Standard Time",1675367860.275429000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
996,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.278096000 Eastern Standard Time",1675367860.278096000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
997,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.280794000 Eastern Standard Time",1675367860.280794000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
998,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.770518000 Eastern Standard Time",1675367860.770518000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
999,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.771396000 Eastern Standard Time",1675367860.771396000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1000,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.773558000 Eastern Standard Time",1675367860.773558000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1001,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.928051000 Eastern Standard Time",1675367860.928051000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1002,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.271461000 Eastern Standard Time",1675367861.271461000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1003,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.272499000 Eastern Standard Time",1675367861.272499000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1004,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.273982000 Eastern Standard Time",1675367861.273982000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1005,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.285047000 Eastern Standard Time",1675367861.285047000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1006,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.285163000 Eastern Standard Time",1675367861.285163000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1007,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.772128000 Eastern Standard Time",1675367861.772128000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
